"Hospital_CityCod","Hospital_City","Hospital_State","Hospital_CityLat","Hospital_CityLon","Hospital_CityAlt","Hospital_CityArea"
353380,"\u00d3leo","Sao Paulo",-22.94458,-49.34095,626,198.938
353390,"Olimpia","Sao Paulo",-20.73728,-48.91349,500,802.555
353400,"Onda Verde","Sao Paulo",-20.61272,-49.29921,526,242.946
353410,"Oriente","Sao Paulo",-22.1486,-50.09359,604,218.668
353420,"Orindi\u00fava","Sao Paulo",-20.1802,-49.35182,450,247.371
353430,"Orlandia","Sao Paulo",-20.72042,-47.88638,697,291.765
353440,"Osasco","Sao Paulo",-23.53361,-46.78881,743,64.954
353450,"Oscar Bressane","Sao Paulo",-22.31788,-50.28413,482,222.13
353460,"Osvaldo Cruz","Sao Paulo",-21.79708,-50.87314,463,248.038
353470,"Ourinhos","Sao Paulo",-22.97727,-49.86858,483,295.82
353475,"Ouroeste","Sao Paulo",-19.99559,-50.37758,499,288.648
353480,"Ouro Verde","Sao Paulo",-21.49117,-51.69932,365,266.778
353490,"Pacaembu","Sao Paulo",-21.56008,-51.2652,429,339.375
353500,"Palestina","Sao Paulo",-20.39059,-49.43378,556,697.701
353510,"Palmares Paulista","Sao Paulo",-21.08247,-48.80128,507,82.125
353520,"Palmeira d'Oeste","Sao Paulo",-20.41622,-50.76599,427,318.74
353530,"Palmital","Sao Paulo",-22.78559,-50.21879,510,548.407
353540,"Panorama","Sao Paulo",-21.36018,-51.85657,300,356.05
353550,"Paraguacu Paulista","Sao Paulo",-22.41771,-50.57503,504,1001.492
353560,"Paraibuna","Sao Paulo",-23.38626,-45.66286,637,809.576
353570,"Paraiso","Sao Paulo",-21.01579,-48.77253,575,155.186
353580,"Paranapanema","Sao Paulo",-23.38693,-48.72368,608,1018.724
353590,"Paranapua","Sao Paulo",-20.09981,-50.58672,472,140.354
353600,"Parapua","Sao Paulo",-21.77984,-50.79384,479,366.663
353610,"Pardinho","Sao Paulo",-23.08032,-48.37288,893,209.894
353620,"Pariquera-Acu","Sao Paulo",-24.71255,-47.88,33,359.414
353625,"Parisi","Sao Paulo",-20.30219,-50.01262,511,84.737
353630,"Patrocinio Paulista","Sao Paulo",-20.64115,-47.28306,749,602.848
353640,"Pauliceia","Sao Paulo",-21.30928,-51.84714,295,374.091
353650,"Paulinia","Sao Paulo",-22.75992,-47.15439,590,138.777
353657,"Paulistania","Sao Paulo",-22.5743,-49.39904,556,256.178
353660,"Paulo de Faria","Sao Paulo",-20.0293,-49.39955,448,737.986
353670,"Pederneiras","Sao Paulo",-22.35549,-48.77968,500,728.735
353680,"Pedra Bela","Sao Paulo",-22.79138,-46.44203,1102,158.587
353690,"Pedranopolis","Sao Paulo",-20.24765,-50.11239,476,260.101
353700,"Pedregulho","Sao Paulo",-20.25687,-47.48179,1010,712.604
353710,"Pedreira","Sao Paulo",-22.74377,-46.8978,600,108.817
353715,"Pedrinhas Paulista","Sao Paulo",-22.81122,-50.79217,352,152.309
353720,"Pedro de Toledo","Sao Paulo",-24.2728,-47.22908,63,670.44
353730,"Penapolis","Sao Paulo",-21.41838,-50.07304,415,711.315
353740,"Pereira Barreto","Sao Paulo",-20.63667,-51.10666,364,974.247
353750,"Pereiras","Sao Paulo",-23.07285,-47.96787,522,223.136
353760,"Peruibe","Sao Paulo",-24.31951,-46.9973,11,324.549
353770,"Piacatu","Sao Paulo",-21.59539,-50.59943,435,232.488
353780,"Piedade","Sao Paulo",-23.7142,-47.41802,805,746.868
353790,"Pilar do Sul","Sao Paulo",-23.81461,-47.71551,693,681.123
353800,"Pindamonhangaba","Sao Paulo",-22.92667,-45.46205,559,729.998
353810,"Pindorama","Sao Paulo",-21.18599,-48.90564,515,184.825
353820,"Pinhalzinho","Sao Paulo",-22.7808,-46.59058,939,154.53
353830,"Piquerobi","Sao Paulo",-21.88499,-51.73163,436,482.77
353850,"Piquete","Sao Paulo",-22.61117,-45.18357,639,175.996
353860,"Piracaia","Sao Paulo",-23.0505,-46.35876,794,385.568
353870,"Piracicaba","Sao Paulo",-22.72372,-47.64685,527,1378.069
353880,"Piraju","Sao Paulo",-23.19299,-49.38397,556,504.591
353890,"Pirajui","Sao Paulo",-21.99345,-49.45664,481,823.758
353900,"Pirangi","Sao Paulo",-21.09963,-48.66984,580,215.809
353910,"Pirapora do Bom Jesus","Sao Paulo",-23.39752,-47.00097,706,108.489
353920,"Pirapozinho","Sao Paulo",-22.27668,-51.49958,487,477.673
353930,"Pirassununga","Sao Paulo",-21.99405,-47.42517,626,727.118
353940,"Piratininga","Sao Paulo",-22.41207,-49.13725,517,402.409
353950,"Pitangueiras","Sao Paulo",-21.011,-48.22227,516,430.638
353960,"Planalto","Sao Paulo",-21.03233,-49.92572,436,289.826
353970,"Platina","Sao Paulo",-22.63346,-50.20893,486,327.48
353980,"Poa","Sao Paulo",-23.52863,-46.34622,756,17.264
353990,"Poloni","Sao Paulo",-20.78586,-49.81389,530,135.12
354000,"Pompeia","Sao Paulo",-22.10615,-50.17603,599,784.674
354010,"Pongai","Sao Paulo",-21.73618,-49.36087,415,183.399
354020,"Pontal","Sao Paulo",-21.02571,-48.03784,533,356.371
354025,"Pontalinda","Sao Paulo",-20.44083,-50.5246,397,209.525
354030,"Pontes Gestal","Sao Paulo",-20.18236,-49.70355,452,217.505
354040,"Populina","Sao Paulo",-19.94433,-50.53685,435,315.938
354050,"Porangaba","Sao Paulo",-23.17539,-48.12677,532,265.689
354060,"Porto Feliz","Sao Paulo",-23.21441,-47.5246,541,556.692
354070,"Porto Ferreira","Sao Paulo",-21.85836,-47.48141,587,244.906
354075,"Potim","Sao Paulo",-22.84062,-45.25597,536,44.468
354080,"Potirendaba","Sao Paulo",-21.04509,-49.37818,485,342.492
354085,"Pracinha","Sao Paulo",-21.85193,-51.08708,387,63.054
354090,"Pradopolis","Sao Paulo",-21.35805,-48.06558,538,167.378
354100,"Praia Grande","Sao Paulo",-24.00302,-46.41205,9,147.065
354105,"Pratania","Sao Paulo",-22.81147,-48.66469,707,175.1
354110,"Presidente Alves","Sao Paulo",-22.10367,-49.43915,551,286.642
354120,"Presidente Bernardes","Sao Paulo",-22.00899,-51.55757,446,749.234
354130,"Presidente Epitacio","Sao Paulo",-21.76878,-52.11528,306,1260.281
354140,"Presidente Prudente","Sao Paulo",-22.12274,-51.38677,479,560.637
354150,"Presidente Venceslau","Sao Paulo",-21.87594,-51.84026,420,755.203
354160,"Promissao","Sao Paulo",-21.53887,-49.85774,431,779.225
354165,"Quadra","Sao Paulo",-23.30158,-48.05269,619,205.672
354170,"Quata","Sao Paulo",-22.2494,-50.69795,549,651.341
354180,"Queiroz","Sao Paulo",-21.79909,-50.24093,433,234.914
354190,"Queluz","Sao Paulo",-22.54184,-44.77848,482,249.889
354200,"Quintana","Sao Paulo",-22.07192,-50.3116,592,318.937
354210,"Rafard","Sao Paulo",-23.01156,-47.53116,538,121.645
354220,"Rancharia","Sao Paulo",-22.22845,-50.89021,508,1587.498
354230,"Redencao da Serra","Sao Paulo",-23.27266,-45.5365,719,309.441
354240,"Regente Feijo","Sao Paulo",-22.22023,-51.30315,505,263.28
354250,"Reginopolis","Sao Paulo",-21.88676,-49.2298,402,410.406
354260,"Registro","Sao Paulo",-24.49425,-47.84105,19,722.201
354270,"Restinga","Sao Paulo",-20.6038,-47.48309,911,245.746
354280,"Ribeira","Sao Paulo",-24.65749,-49.0083,177,335.752
354290,"Ribeirao Bonito","Sao Paulo",-22.06493,-48.17771,563,471.553
354300,"Ribeirao Branco","Sao Paulo",-24.22027,-48.76548,866,697.5
354310,"Ribeirao Corrente","Sao Paulo",-20.46066,-47.59071,866,148.332
354320,"Ribeirao do Sul","Sao Paulo",-22.78573,-49.93417,481,203.208
354323,"Ribeirao dos \u00cdndios","Sao Paulo",-21.8385,-51.60063,387,196.446
354325,"Ribeirao Grande","Sao Paulo",-24.1012,-48.36707,681,333.363
354330,"Ribeirao Pires","Sao Paulo",-23.70742,-46.41534,757,99.075
354340,"Ribeirao Preto","Sao Paulo",-21.18483,-47.80548,570,650.916
354350,"Riversul","Sao Paulo",-23.83134,-49.4367,565,385.876
354360,"Rifaina","Sao Paulo",-20.08293,-47.4292,612,162.508
354370,"Rincao","Sao Paulo",-21.58919,-48.07233,538,316.639
354380,"Rinopolis","Sao Paulo",-21.72789,-50.72484,441,358.48
354390,"Rio Claro","Sao Paulo",-22.41251,-47.56353,619,498.422
354400,"Rio das Pedras","Sao Paulo",-22.84286,-47.60448,628,226.657
354410,"Rio Grande da Serra","Sao Paulo",-23.74452,-46.39369,763,36.341
354420,"Riolandia","Sao Paulo",-19.97773,-49.68116,440,631.898
354425,"Rosana","Sao Paulo",-22.58118,-53.05865,281,744.011
354430,"Roseira","Sao Paulo",-22.89682,-45.30938,547,130.654
354440,"Rubiacea","Sao Paulo",-21.30052,-50.72691,427,236.484
354450,"Rubineia","Sao Paulo",-20.17177,-50.99748,343,242.877
354460,"Sabino","Sao Paulo",-21.46021,-49.58082,401,305.285
354470,"Sagres","Sao Paulo",-21.88114,-50.95715,422,147.935
354480,"Sales","Sao Paulo",-21.34445,-49.49877,444,308.555
354490,"Sales Oliveira","Sao Paulo",-20.77788,-47.84235,717,305.776
354500,"Salesopolis","Sao Paulo",-23.53179,-45.84718,806,424.997
354510,"Salmourao","Sao Paulo",-21.62536,-50.86067,470,172.934
354515,"Saltinho","Sao Paulo",-22.84337,-47.67829,599,99.738
354520,"Salto","Sao Paulo",-23.20407,-47.29242,554,133.057
354530,"Salto de Pirapora","Sao Paulo",-23.64913,-47.57468,632,280.697
354540,"Salto Grande","Sao Paulo",-22.89051,-49.98108,406,188.419
354550,"Sandovalina","Sao Paulo",-22.45854,-51.75995,374,455.856
354560,"Santa Adelia","Sao Paulo",-21.24327,-48.80595,612,330.269
354570,"Santa Albertina","Sao Paulo",-20.0307,-50.73056,419,272.692
354580,"Santa Barbara d'Oeste","Sao Paulo",-22.75539,-47.41395,568,271.03
354600,"Santa Branca","Sao Paulo",-23.39576,-45.88765,630,272.238
354610,"Santa Clara d'Oeste","Sao Paulo",-20.09139,-50.93022,387,183.458
354620,"Santa Cruz da Conceicao","Sao Paulo",-22.12768,-47.45716,636,150.13
354625,"Santa Cruz da Esperanca","Sao Paulo",-21.29117,-47.43378,609,148.062
354630,"Santa Cruz das Palmeiras","Sao Paulo",-21.82757,-47.24941,658,295.337
354640,"Santa Cruz do Rio Pardo","Sao Paulo",-22.90572,-49.62461,457,1114.746
354650,"Santa Ernestina","Sao Paulo",-21.46292,-48.39365,589,134.421
354660,"Santa Fe do Sul","Sao Paulo",-20.21169,-50.92678,399,206.537
354670,"Santa Gertrudes","Sao Paulo",-22.45533,-47.53071,585,98.291
354680,"Santa Isabel","Sao Paulo",-23.31809,-46.22701,647,363.332
354690,"Santa L\u00facia","Sao Paulo",-21.68657,-48.08534,715,154.033
354700,"Santa Maria da Serra","Sao Paulo",-22.56941,-48.15901,512,252.621
354710,"Santa Mercedes","Sao Paulo",-21.34691,-51.75897,357,166.753
354720,"Santana da Ponte Pensa","Sao Paulo",-20.2526,-50.7984,426,129.888
354730,"Santana de Parnaiba","Sao Paulo",-23.44945,-46.92209,770,179.949
354740,"Santa Rita d'Oeste","Sao Paulo",-20.1418,-50.83095,429,209.8
354750,"Santa Rita do Passa Quatro","Sao Paulo",-21.70714,-47.47898,763,754.141
354760,"Santa Rosa de Viterbo","Sao Paulo",-21.48527,-47.36727,740,288.576
354765,"Santa Salete","Sao Paulo",-20.24385,-50.68846,443,79.192
354770,"Santo Anastacio","Sao Paulo",-21.97302,-51.64989,428,552.876
354780,"Santo Andre","Sao Paulo",-23.65751,-46.53087,764,175.782
354790,"Santo Antonio da Alegria","Sao Paulo",-21.08996,-47.15593,794,310.291
354800,"Santo Antonio de Posse","Sao Paulo",-22.6048,-46.91591,660,154.133
354805,"Santo Antonio do Aracangua","Sao Paulo",-20.9325,-50.49674,383,1308.432
354810,"Santo Antonio do Jardim","Sao Paulo",-22.11852,-46.68231,834,109.956
354820,"Santo Antonio do Pinhal","Sao Paulo",-22.83119,-45.67928,1197,133.008
354830,"Santo Expedito","Sao Paulo",-21.84681,-51.39092,405,94.465
354840,"Santopolis do Aguapei","Sao Paulo",-21.63931,-50.50469,422,128.026
354850,"Santos","Sao Paulo",-23.93374,-46.33137,16,280.674
354860,"Sao Bento do Sapucai","Sao Paulo",-22.68529,-45.73714,901,252.579
354870,"Sao Bernardo do Campo","Sao Paulo",-23.7103,-46.55026,773,409.532
354880,"Sao Caetano do Sul","Sao Paulo",-23.61471,-46.57151,755,15.331
354890,"Sao Carlos","Sao Paulo",-22.016,-47.88924,850,1136.907
354900,"Sao Francisco","Sao Paulo",-20.35841,-50.7001,401,75.579
354910,"Sao Joao da Boa Vista","Sao Paulo",-21.97201,-46.79635,767,516.399
354920,"Sao Joao das Duas Pontes","Sao Paulo",-20.38877,-50.38072,438,129.462
354925,"Sao Joao de Iracema","Sao Paulo",-20.51262,-50.3516,410,178.396
354930,"Sao Joao do Pau d'Alho","Sao Paulo",-21.26836,-51.66667,368,117.665
354940,"Sao Joaquim da Barra","Sao Paulo",-20.58317,-47.86327,631,410.863
354950,"Sao Jose da Bela Vista","Sao Paulo",-20.59442,-47.64099,719,276.952
354960,"Sao Jose do Barreiro","Sao Paulo",-22.64649,-44.57834,517,570.685
354970,"Sao Jose do Rio Pardo","Sao Paulo",-21.5961,-46.88827,719,419.684
354980,"Sao Jose do Rio Preto","Sao Paulo",-20.81264,-49.38135,504,431.944
354990,"Sao Jose dos Campos","Sao Paulo",-23.18406,-45.88418,605,1099.409
354995,"Sao Lourenco da Serra","Sao Paulo",-23.84909,-46.94175,717,186.456
355000,"Sao Luis do Paraitinga","Sao Paulo",-23.22187,-45.30954,761,617.315
355010,"Sao Manuel","Sao Paulo",-22.73646,-48.56876,734,650.734
355020,"Sao Miguel Arcanjo","Sao Paulo",-23.87949,-47.99559,666,930.339
355030,"Sao Paulo","Sao Paulo",-23.56739,-46.57038,784,1521.11
355040,"Sao Pedro","Sao Paulo",-22.54889,-47.91403,565,611.278
355050,"Sao Pedro do Turvo","Sao Paulo",-22.75126,-49.74148,463,731.221
355060,"Sao Roque","Sao Paulo",-23.53036,-47.13542,779,306.908
355070,"Sao Sebastiao","Sao Paulo",-23.80669,-45.40268,1,399.679
355080,"Sao Sebastiao da Grama","Sao Paulo",-21.70842,-46.82413,930,252.41
355090,"Sao Simao","Sao Paulo",-21.47972,-47.55335,630,617.252
355100,"Sao Vicente","Sao Paulo",-23.96737,-46.38449,14,147.893
355110,"Sarapui","Sao Paulo",-23.64151,-47.8272,600,352.529
355120,"Sarutaia","Sao Paulo",-23.2745,-49.48313,735,141.608
355130,"Sebastianopolis do Sul","Sao Paulo",-20.65688,-49.92092,456,167.848
355140,"Serra Azul","Sao Paulo",-21.31029,-47.56325,597,283.144
355150,"Serrana","Sao Paulo",-21.20948,-47.59776,561,126.046
355160,"Serra Negra","Sao Paulo",-22.61269,-46.70179,941,203.736
355170,"Sertaozinho","Sao Paulo",-21.13702,-47.99115,546,403.089
355180,"Sete Barras","Sao Paulo",-24.3886,-47.92722,31,1062.699
355190,"Severinia","Sao Paulo",-20.80939,-48.80153,591,140.46
355200,"Silveiras","Sao Paulo",-22.66142,-44.849,642,414.782
355210,"Socorro","Sao Paulo",-22.59203,-46.52921,765,449.029
355220,"Sorocaba","Sao Paulo",-23.49932,-47.45785,591,450.382
355230,"Sud Mennucci","Sao Paulo",-20.69294,-50.92053,376,594.744
355240,"Sumare","Sao Paulo",-22.82215,-47.2658,570,153.465
355250,"Suzano","Sao Paulo",-23.53683,-46.30781,746,206.236
355255,"Suzanapolis","Sao Paulo",-20.50334,-51.02822,354,330.587
355260,"Tabapua","Sao Paulo",-20.9576,-49.03262,518,345.792
355270,"Tabatinga","Sao Paulo",-21.73251,-48.68679,487,368.604
355280,"Taboao da Serra","Sao Paulo",-23.62333,-46.78578,803,20.388
355290,"Taciba","Sao Paulo",-22.38827,-51.28477,404,607.267
355300,"Taguai","Sao Paulo",-23.44981,-49.40577,541,145.332
355310,"Taiacu","Sao Paulo",-21.14674,-48.51196,579,107.059
355320,"Tai\u00fava","Sao Paulo",-21.12956,-48.45394,625,132.459
355330,"Tamba\u00fa","Sao Paulo",-21.70303,-47.27162,694,561.788
355340,"Tanabi","Sao Paulo",-20.62511,-49.64882,515,747.218
355350,"Tapirai","Sao Paulo",-23.97315,-47.50529,890,755.1
355360,"Tapiratiba","Sao Paulo",-21.47189,-46.74552,807,221.891
355365,"Taquaral","Sao Paulo",-21.07261,-48.40865,646,53.892
355370,"Taquaritinga","Sao Paulo",-21.41001,-48.50674,566,594.335
355380,"Taquarituba","Sao Paulo",-23.53206,-49.24409,624,448.515
355385,"Taquarivai","Sao Paulo",-23.91926,-48.69733,685,231.792
355390,"Tarabai","Sao Paulo",-22.30167,-51.55957,445,201.385
355395,"Taruma","Sao Paulo",-22.74477,-50.57657,451,302.913
355400,"Tatui","Sao Paulo",-23.34858,-47.84946,622,523.749
355410,"Taubate","Sao Paulo",-23.02656,-45.55661,586,625.003
355420,"Tejupa","Sao Paulo",-23.34059,-49.37744,709,296.189
355430,"Teodoro Sampaio","Sao Paulo",-22.53101,-52.17119,353,1555.803
355440,"Terra Roxa","Sao Paulo",-20.78784,-48.34154,516,221.541
355450,"Tiete","Sao Paulo",-23.09789,-47.71147,484,404.396
355460,"Timburi","Sao Paulo",-23.20236,-49.60354,811,196.79
355465,"Torre de Pedra","Sao Paulo",-23.24377,-48.19824,583,71.348
355470,"Torrinha","Sao Paulo",-22.42749,-48.17216,794,315.266
355475,"Trabiju","Sao Paulo",-22.03807,-48.34018,528,63.421
355480,"Tremembe","Sao Paulo",-22.96042,-45.55075,561,191.094
355490,"Tres Fronteiras","Sao Paulo",-20.22801,-50.88488,425,151.594
355495,"Tuiuti","Sao Paulo",-22.81476,-46.69702,786,126.731
355500,"Tupa","Sao Paulo",-21.93482,-50.51401,528,627.986
355510,"Tupi Paulista","Sao Paulo",-21.3864,-51.57672,400,244.77
355520,"Turi\u00faba","Sao Paulo",-20.95024,-50.10944,447,153.235
355530,"Turmalina","Sao Paulo",-20.05127,-50.47773,465,147.797
355535,"Ubarana","Sao Paulo",-21.16247,-49.71967,420,209.836
355540,"Ubatuba","Sao Paulo",-23.43596,-45.07209,5,723.883
355550,"Ubirajara","Sao Paulo",-22.52384,-49.66327,481,282.179
355560,"Uchoa","Sao Paulo",-20.95335,-49.17767,504,252.434
355570,"Uniao Paulista","Sao Paulo",-20.88777,-49.89739,472,79.057
355580,"Urania","Sao Paulo",-20.24626,-50.6418,448,209.262
355590,"Uru","Sao Paulo",-21.78631,-49.2832,454,146.901
355600,"Urupes","Sao Paulo",-21.20042,-49.29073,439,323.916
355610,"Valentim Gentil","Sao Paulo",-20.42337,-50.08587,508,149.741
355620,"Valinhos","Sao Paulo",-22.97124,-46.99663,690,148.538
355630,"Valparaiso","Sao Paulo",-21.22558,-50.86931,452,857.661
355635,"Vargem","Sao Paulo",-22.88488,-46.4116,833,142.597
355640,"Vargem Grande do Sul","Sao Paulo",-21.83587,-46.89561,702,267.178
355645,"Vargem Grande Paulista","Sao Paulo",-23.6153,-47.01965,927,42.489
355650,"Varzea Paulista","Sao Paulo",-23.21447,-46.82989,730,35.12
355660,"Vera Cruz","Sao Paulo",-22.22475,-49.82178,650,247.716
355670,"Vinhedo","Sao Paulo",-23.03054,-46.97648,719,81.604
355680,"Viradouro","Sao Paulo",-20.87231,-48.29666,539,217.726
355690,"Vista Alegre do Alto","Sao Paulo",-21.16715,-48.63017,608,95.429
355695,"Vitoria Brasil","Sao Paulo",-20.19874,-50.48081,491,49.832
355700,"Votorantim","Sao Paulo",-23.54187,-47.44974,572,183.517
355710,"Votuporanga","Sao Paulo",-20.41947,-49.97467,518,420.703
355715,"Zacarias","Sao Paulo",-21.05011,-50.05574,416,319.055
355720,"Chavantes","Sao Paulo",-23.03201,-49.71394,554,188.727
355730,"Estiva Gerbi","Sao Paulo",-22.27459,-46.9536,624,74.144
410000,"Unknown","Parana",NA,NA,NA,NA
410010,"Abatia","Parana",-23.30049,-50.31253,579,228.717
410020,"Adrianopolis","Parana",-24.66169,-48.99175,181,1349.347
410030,"Agudos do Sul","Parana",-25.99062,-49.3387,869,192.261
410040,"Almirante Tamandare","Parana",-25.31338,-49.30032,957,194.744
410045,"Altamira do Parana","Parana",-24.801,-52.70981,589,386.945
410050,"Altonia","Parana",-23.87088,-53.89197,374,661.56
410060,"Alto Parana","Parana",-23.12712,-52.32168,523,407.719
410070,"Alto Piquiri","Parana",-24.01901,-53.44125,413,447.666
410080,"Alvorada do Sul","Parana",-22.78038,-51.22922,365,424.25
410090,"Amapora","Parana",-23.09737,-52.78679,408,384.735
410100,"Ampere","Parana",-25.91707,-53.47326,527,298.349
410105,"Anahy","Parana",-24.64758,-53.13332,485,102.647
410110,"Andira","Parana",-23.05175,-50.22641,491,236.075
410115,"\u00c2ngulo","Parana",-23.1929,-51.91736,438,106.021
410120,"Antonina","Parana",-25.43017,-48.7129,10,882.317
410130,"Antonio Olinto","Parana",-25.98671,-50.19795,814,469.62
410140,"Apucarana","Parana",-23.55159,-51.45999,866,558.389
410150,"Arapongas","Parana",-23.41352,-51.43828,802,382.215
410160,"Arapoti","Parana",-24.14657,-49.82483,876,1360.494
410165,"Arapua","Parana",-24.3087,-51.79132,707,217.371
410170,"Araruna","Parana",-23.9282,-52.49962,607,493.19
410180,"Araucaria","Parana",-25.59165,-49.40194,903,469.24
410185,"Ariranha do Ivai","Parana",-24.38329,-51.58792,752,239.562
410190,"Assai","Parana",-23.37272,-50.84162,568,440.347
410200,"Assis Chateaubriand","Parana",-24.40853,-53.52124,409,969.587
410210,"Astorga","Parana",-23.23671,-51.66968,678,434.792
410220,"Atalaia","Parana",-23.15159,-52.0557,519,137.663
410230,"Balsa Nova","Parana",-25.5785,-49.63176,867,348.926
410240,"Bandeirantes","Parana",-23.09248,-50.37187,414,445.192
410250,"Barbosa Ferraz","Parana",-24.02772,-52.00712,353,538.636
410260,"Barracao","Parana",-26.2526,-53.635,820,171.462
410270,"Barra do Jacare","Parana",-23.12059,-50.18774,416,115.724
410275,"Bela Vista da Caroba","Parana",-25.87949,-53.66604,543,148.107
410280,"Bela Vista do Paraiso","Parana",-22.99209,-51.19415,615,242.689
410290,"Bituruna","Parana",-26.16079,-51.55653,912,1214.912
410300,"Boa Esperanca","Parana",-24.23949,-52.79278,523,307.381
410302,"Boa Esperanca do Iguacu","Parana",-25.63587,-53.21716,421,151.797
410304,"Boa Ventura de Sao Roque","Parana",-24.87852,-51.53937,894,622.184
410305,"Boa Vista da Aparecida","Parana",-25.4304,-53.41174,477,256.297
410310,"Bocai\u00fava do Sul","Parana",-25.2149,-49.10579,958,826.344
410315,"Bom Jesus do Sul","Parana",-26.19287,-53.5996,559,173.972
410320,"Bom Sucesso","Parana",-23.70744,-51.76447,563,322.755
410322,"Bom Sucesso do Sul","Parana",-26.07454,-52.83198,555,195.931
410330,"Borrazopolis","Parana",-23.93785,-51.58441,645,334.378
410335,"Braganey","Parana",-24.81489,-53.12107,652,343.321
410337,"Brasilandia do Sul","Parana",-24.19385,-53.52404,353,291.036
410340,"Cafeara","Parana",-22.78824,-51.71501,444,185.8
410345,"Cafelandia","Parana",-24.61567,-53.32492,549,271.724
410347,"Cafezal do Sul","Parana",-23.9047,-53.51106,394,335.392
410350,"California","Parana",-23.66614,-51.35809,797,141.817
410360,"Cambara","Parana",-23.04127,-50.07757,459,366.174
410370,"Cambe","Parana",-23.28163,-51.27773,662,495.376
410380,"Cambira","Parana",-23.60061,-51.58163,813,163.388
410390,"Campina da Lagoa","Parana",-24.59496,-52.81356,582,796.614
410395,"Campina do Simao","Parana",-25.10258,-51.81479,1015,448.424
410400,"Campina Grande do Sul","Parana",-25.30325,-49.05347,880,539.245
410405,"Campo Bonito","Parana",-25.03963,-52.99687,701,433.833
410410,"Campo do Tenente","Parana",-25.98101,-49.69038,815,304.488
410420,"Campo Largo","Parana",-25.45949,-49.52884,964,1243.552
410425,"Campo Magro","Parana",-25.36796,-49.42766,958,275.352
410430,"Campo Mourao","Parana",-24.04122,-52.38112,598,757.875
410440,"Candido de Abreu","Parana",-24.56467,-51.33258,515,1510.16
